Key,Type,Desc,Chinese,English
12406,Text,,{TimeHelper.DateTimeNow().ToString()}:  {serverName}：{sceneName}： {attackName} 等级({attackUserinfo.UserInfo.Lv}) 职业:({attackOcc}) 战力:({attackUserinfo.UserInfo.Combat}) 击杀了： {defendName} 等级({defendUserinfo.UserInfo.Lv}) 职业:({defendOcc}) 战力:({defendUserinfo.UserInfo.Combat}),null
12407,Text,,0@公告未配置,null
12408,Text,,玩家:{unitid}  获得道具:{itmeid} ({itemConfig.ItemName})  数量:{itemnum} ,null
12409,Text,,钻石作弊:,null
12410,Text,, 服务器:,null
12411,Text,, 名字:,null
12412,Text,, 等级:,null
12413,Text,, 充值:,null
12414,Text,,玩家等级超过服务器等级限制:,null
12415,Text,,金币作弊:,null
12416,Text,,洗练石作弊:,null
12417,Text,,低充值有神兽需核查! ,null
12418,Text,,道具数量异常： {unit.Zone()} {unit.Id} {bagInfos[i].ItemID} {bagInfos[i].ItemNum} ,null
12419,Text,,坐骑称号: {self.UserInfo.HorseIds[i]},null
12420,Text,,Skill_Com_Summon_5:Error:  死亡召唤数量超过100！！！,null
12421,Text,,"恭喜你在秘境中获得第{num}名,获得如下奖励",null
12422,Text,,秘境领主排名奖励,null
12423,Text,,世界Boss排名奖励1: {self.Zone()}  {players[i].UserID},null
12424,Text,,拍卖会开始:  {self.Zone()}  {self.AuctioUnitId} {self.AuctionPlayer},null
12425,Text,,OnAuctionOver[在线]:  {self.Zone()}  {self.AuctioUnitId}  {self.AuctionPlayer},null
12426,Text,,OnAuctionOver[离线]:  {self.Zone()}  {self.AuctioUnitId}  {self.AuctionPlayer},null
12427,Text,,OnAuctionOver[离线]:   {getitem},null
12428,Text,,OnAuctionOver[在线]:  {m2G_RechargeResponse.Error}  {getitem},null
12429,Text,,竞拍道具,null
12430,Text,,竞拍失败,null
12431,Text,,"金币小于{self.AuctionPrice},竞拍失败",null
12432,Text,,退还保证金,null
12433,Text,,拍卖会结束:  {self.Zone()} {self.AuctionPlayer}  {self.AuctionPrice} {self.AuctionItem}:{self.AuctionItemNum},null
12434,Text,,拍卖无旧数据:  {zone},null
12435,Text,,curzone = {curzone} openserverDay = {openserverDay} PaiMaiScene开服天数 {self.Zone()} {openserverDay},null
12436,Text,,拍卖行系统购买 概率:,null
12437,Text,,出售价格:,null
12438,Text,,玩家名称:,null
12439,Text,,出售道具:,null
12440,Text,,出售单价:,null
12441,Text,,道具拥有数量:,null
12442,Text,,获得宠物生命资质超过,null
12443,Text,,点,null
12444,Text,,获得宠物攻击资质超过,null
12445,Text,,获得宠物物防资质超过,null
12446,Text,,获得宠物魔防资质超过,null
12447,Text,,获得宠物魔法资质超过,null
12448,Text,,已附灵！！！！！,null
12449,Text,,幸运值100！！！！！,null
12450,Text,,"恭喜你,你的宠物在升级时金光一闪,领悟进化！",null
12451,Text,,玩家: {soloPlayerList[i].Name}  击杀:{soloPlayerList[i].WinNum} 等级:{unionInfoCache.Lv} 职业:{occName}  战力:{combat},null
12452,Text,,恭喜您获得宠物战排行榜第{i + 1}名奖励,null
12453,Text,,宠物战排行榜奖励,null
12454,Text,, 退出solo匹配 : {userId} ,null
12455,Text,,竞技场开始匹配 time =,null
12456,Text,,今日货币兑换值:,null
12457,Text,,更新货币兑换值:,null
12458,Text,,机器人:,null
12459,Text,,的队伍,null
12460,Text,,发放恶魔排行榜奖励： {zone},null
12461,Text,,发放恶魔排行榜奖励2： {rankingInfos[i].UserId},null
12462,Text,,恭喜您获得恶魔排行榜第{i + 1}名奖励,null
12463,Text,,恶魔排行榜奖励,null
12464,Text,,发放家族战排行榜奖励： {zone},null
12465,Text,,发放家族战排行榜奖励2： {rankingInfos[i].UnitID},null
12466,Text,,恭喜您获得家族战排行榜第{i + 1}名奖励,null
12467,Text,,家族战排行榜奖励,null
12468,Text,,发放狩猎排行榜奖励： {zone},null
12469,Text,,恭喜您获得狩猎排行榜第{i + 1}名奖励,null
12470,Text,,狩猎排行榜奖励,null
12471,Text,,发放狩猎排行榜奖励：zone. {zone} rankid.{i + 1}  unitid.{rankingInfos[i].UnitID}  {rankingInfos[i].PlayerName}  {rankingInfos[i].KillNumber},null
12472,Text,,发放试炼排行榜奖励： {zone},null
12473,Text,,恭喜您获得试炼排行榜第{i + 1}名奖励,null
12474,Text,,排行榜奖励,null
12475,Text,,试炼奖励: {self.Zone()} {rankingInfos[i].KeyId},null
12476,Text,,发放赛季之塔排行榜奖励： {zone},null
12477,Text,,恭喜您获得赛季之塔第{i + 1}名奖励,null
12478,Text,,赛季之塔奖励,null
12479,Text,,赛季之塔奖励: {self.Zone()} {rankingInfos[i].KeyId},null
12480,Text,,发放战力排行榜奖励： {zone},null
12481,Text,,恭喜您获得排行榜第{i + 1}名奖励,null
12482,Text,,战力奖励: {self.Zone()} {userId},null
12483,Text,,发放宠物排行榜奖励： {zone},null
12484,Text,,支付订单[IOS]回调执行 ,null
12485,Text,,IOS充值回调11 {postReturnStr},null
12486,Text,,IOS充值回调11_1 {ex.ToString()},null
12487,Text,,IOS充值回调22 {rt.status},null
12488,Text,,IOS充值回调ERROR1 {rt.status},null
12489,Text,,IOS充值回调ERROR2 ,null
12490,Text,,IOS充值回调ERROR3 ,null
12491,Text,,IOS充值回调ERROR4,null
12492,Text,,IOS充值回调[inapp]: {in_app_list.Count},null
12493,Text,,IOS充值回调ERROR5 : SG,null
12494,Text,,IOS充值回调ERROR6 : !WJ,null
12495,Text,,支付订单[IOS]支付成功: 区：{serverName}    玩家名字：{request.UnitName}     充值额度：{rechargeNumber},null
12496,Text,,支付订单[IOS]支付成功: 区：{serverName}    玩家名字：{request.UnitName}     充值额度：{rechargeNumber}  时间:{TimeHelper.DateTimeNow().ToString()},null
12497,Text,,:支付成功！,null
12498,Text,,支付成功[支付宝]: 区：{serverName}     玩家名字：{orderinfo.UnitName}   充值额度：{orderinfo.amount}  时间:{TimeHelper.DateTimeNow().ToString()},null
12499,Text,,服务器支付,null
12500,Text,,:支付失败22！,null
12501,Text,,渠道包支付结果解析报错:,null
12502,Text,,恭喜{userInfoComponent.UserInfo.Name} 获得奔跑大赛第{Response.RankId}名,null
12503,Text,,发放赛跑大赛排行榜奖励： {zone},null
12504,Text,,恭喜您获得赛跑大赛排行榜第{Response.RankId}名奖励,null
12505,Text,,赛跑大赛排行榜奖励,null
12506,Text,,技能配置错误: {skillConfig.Id},null
12507,Text,,"双重施法,触发法术连击!",null
12508,Text,,skillConfig.AddSkillID无效：  {skillId} {addSkillId},null
12509,Text,,技能未配置：ID{SkillList[i]},null
12510,Text,,怪物攻速！！！！,null
12511,Text,,结束释放buff,null
12512,Text,,增加积分 {winUnitId},null
12513,Text,,竞技场第,null
12514,Text,,名,null
12515,Text,,恭喜你获得竞技场第,null
12516,Text,,"名,奖励如下",null
12517,Text,,与好友完成组队副本： {unit.Id}   {dBFriendInfo.FriendList.Count},null
12518,Text,,报错称号: {self.TitleList[i].KeyId},null
12519,Text,,挑战奖励:  {mainunit.Id}  {way},null
12520,Text,,试炼之地通关： 区:{players[0].Zone()}   {players[0].Id}   {mapComponent.SonSceneId}  {userName}  {players[0].GetComponent<UserInfoComponentS>().UserInfo.Lv},null
12521,Text,,家族入侵怪物奖励,null
12522,Text,,{self.Zone()} 占领区人数: ,null
12523,Text,,胜利家族:  {self.Zone()} {winunionid},null
12524,Text,,恭喜 <color=#{CommonHelp.QualityReturnColor(2)}>{dBUnionInfo.UnionInfo.UnionName}</color>家族占领了家族争霸赛地图!,null
12525,Text,,家族争霸赛开始！！:{self.Zone()}  {minite},null
12526,Text,,家族争霸赛检测！！: {self.Zone()}  {i},null
12527,Text,,家族争霸赛结束！！:{self.Zone()},null
12528,Text,,家族战发放奖励,null
12529,Text,,家族争霸赛奖励,null
12530,Text,,发送家族争霸赛胜利奖励,null
12531,Text,,发送奖励胜利！！: {self.Zone()} {unitids[i]},null
12532,Text,,发送家族争霸赛失败奖励,null
12533,Text,,发送奖励失败！！: {self.Zone()} {unitids[i]},null
12534,Text,,家族战发送奖励失败: {unitids[i]},null
12535,Text,,加入帮会不在线: {unitid}: {self.Zone()} {unitid},null
12536,Text,,抽卡次数异常:{self.Zone()} {self.UserInfo.Name}   充值:{numericComponent.GetAsInt(NumericType.RechargeNumber)}  抽卡:{dataCollationComponent.ChouKaTimes},null
12537,Text,,增加货币出错:{Type}  {unit.Id} {getWay} {self.UserInfo.Name}  {value},null
12538,Text,,增加货币:{Type} {unit.Id} {getWay} {self.UserInfo.Name}  {value},null
12539,Text,,增加货币[大额]:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12540,Text,,增加货币[超额]:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12541,Text,,增加货币[作弊]:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12542,Text,,增加钻石:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12543,Text,,扣除货币出错:{Type} {unit.Id} {getWay} {self.UserInfo.Name}  {value},null
12544,Text,,扣除货币:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12545,Text,,扣除货币[大额]:{Type} {unit.Id} {getWay} {self.UserInfo.Name} {value},null
12546,Text,,当前经验超过200%，请前往主城经验老头处用多余的经验兑换奖励喔!,null
12547,Text,,[增加疲劳] {unit.DomainZone()}  {unit.Id}   {0}  {recoverPiLao},null
12548,Text,,消息类型转换错误: {actorMessage.GetType().FullName} to {typeof (Message).Name},null
12549,Text,,Actor类型转换错误: {entity.GetType().FullName} to {typeof (E).FullName} --{typeof (Message).FullName},null
12550,Text,,消息类型转换错误: {actorMessage.GetType().FullName} to {typeof (Request).Name},null
12551,Text,,Actor类型转换错误: {entity.GetType().FullName} to {typeof (E).FullName} --{typeof (Request).FullName},null
12552,Text,,解释消息失败: {actorMessage.GetType().FullName},null
12553,Text,,巡逻被打断！！,null
12554,Text,,{index + 1}号选手获得了本次小龟大赛的最终胜,null
12555,Text,,"请先在cmd中运行: netsh http add urlacl url=http://*:你的address中的端口/ user=Everyone, address: {address}",null
12556,Text,,"Rpc error: request, 注意Actor消息超时，请注意查看是否死锁或者没有reply: actorId: {actorId} {request}, response: {response}",null
12557,Text,,"版本更新内容\r\n1.更新家族系统,可以创建家族邀请其他玩家加入。\r\n2.开启游戏第六章第一个地图,60级可进入。\r\n3.新增宠物守护系统,根据宠物评分可以增加暴击等相关属性。\r\n4.增加家园访问，其他玩家可以互相访问家园。\r\n5.家园小地图显示石块和树叶方便玩家快速查询。\r\n6.赏金任务需要的怪物数量缩减。\r\n7.创建角色增加随机姓名。\r\n8.修复牧师技能不加攻击的问题。\r\n9.增加天气系统。\r\n10.增加野外碰到精灵和宠物的几率。",null
12558,Text,,掉落为0:,null
12559,Text,,掉落物品不存在:,null
12560,Text,,掉落成功！掉落成功！掉落成功！掉落成功！掉落成功！掉落成功！ dropID = ,null
12561,Text,,掉落1,null
12562,Text,,掉落2,null
12563,Text,,请提升等级至: {triggerValue},null
12564,Text,,请完成任务: {taskConfig.TaskName},null
12565,Text,,9@提示1@�提示2,null
12566,Text,,{occ} 没有配置此职业的默认武器！,null
12567,Text,,幼年期,null
12568,Text,,成年期,null
12569,Text,,壮年期,null
12570,Text,,衰老期,null
12571,Text,,老年期,null
12572,Text,,出苗期,null
12573,Text,,成长期,null
12574,Text,,成熟期,null
12575,Text,,收获期,null
12576,Text,,枯萎期,null
12577,Text,,报错 {prolist},null
12578,Text,,错误的技能配置[WeaponType]_:,null
12579,Text,,"恭喜玩家<color=#B6FF00>{unit.GetComponent<UserInfoComponent>().UserInfo.Name}</color>使用鉴定符鉴定装备时,一道金光装备出现<color=#FFA313>{randomNum}条极品属性</color>",null
12580,Text,,恭喜玩家<color=#B6FF00>{name}</color>洗练出隐藏技能:<color=#FFA313>{skillName}</color>,null
12581,Text,,"恭喜玩家<color=#B6FF00>{name}</color>在拾取装备时,意外在装备上发现了隐藏技能:<color=#FFA313>{skillName}</color>",null
12582,Text,,Actor类型转换错误: {entity.GetType().FullName} to {typeof (E).Name} --{typeof (Message).FullName},null
12583,Text,,释放打断寻路状态,null
12584,Text,,寻路方案1 路径点{points},null
12585,Text,,寻路方案2 路径点{points},null
12586,Text,,无效的宝箱: ,null
12587,Text,,无效的player: ,null
12588,Text,,无效的Monster: ,null
12589,Text,,无效的npc collider: {obname},null
12590,Text,,神秘之门,null
12591,Text,,是否前往神秘之门？,null
12592,Text,,返回副本,null
12593,Text,,是否返回副本!,null
12594,Text,,请先消灭{0},null
12595,Text,,对象未添加 mono脚本 AnimancerComponent！！！,null
12596,Text,,对象未添加 mono脚本 AnimData！！！,null
12597,Text,,mono脚本 AnimData 没有添加AnimGroup！！！,null
12598,Text,,{0} 没有添加动画片段！！！,null
12599,Text,,动画 {0} 未加载,null
12600,Text,,动画片段 {0} 未加载,null
12601,Text,,播放动画 {0},null
12602,Text,,"{0} 播放完毕,自动切换为 {1}",null
12603,Text,,缺失动作: {motionType}  技能ID:{skillid}  强制改为动作:Skill_1,null
12604,Text,,加载寻路数据失败： {0},null
12605,Text,,经验+ {0},null
12606,Text,,升到{0}级,null
12607,Text,,接取任务：{0},null
12608,Text,,完成任务：{0},null
12609,Text,,资源加载11：  {path}  +   {TimeHelper.ServerNow()},null
12610,Text,,资源加载22：  {path}  +   {TimeHelper.ServerNow()},null
12611,Text,,未开启,null
12612,Text,,当前没有这个语言无法切换到此语言 {language},null
12613,Text,,设置当前语言 = {language},null
12614,Text,,禁止在此模式下 动态加载语言 {language},null
12615,Text,,当前语言已存在 请勿重复加载 {language},null
12616,Text,,没有加载到目标语言资源 {language},null
12617,Text,,加载语言成功 {language},null
12618,Text,,payload[内购成功]:,null
12619,Text,,重连请求  {i} ！！ {self.Relink},null
12620,Text,,消灭怪物后才可进行传送,null
12621,Text,,可收获,null
12622,Text,,秒,null
12623,Text,,收获计时: {showStr},null
12624,Text,,{0}天{1}时{2}分{3}秒,null
12625,Text,,{0}时{1}分{2}秒,null
12626,Text,,收获计时: {0},null
12627,Text,,{0}的精灵,null
12628,Text,,深渊召唤:{0}{1}</color>,null
12629,Text,,刷新剩余时间:{0},null
12630,Text,,东西给你!{0} 不要追着我啦！,null
12631,Text,,{0}的宠物,null
12632,Text,,(争霸),null
12633,Text,,{0}的小跟班,null
12634,Text,,"附近有领主出现,请问是否进入新地图?",null
12635,Text,,"主城禁止挂机喔,已为你自动移除挂机!",null
12636,Text,,"体力已经消耗完毕,请确保体力充足喔!",null
12637,Text,,附近未发现怪物,null
12638,Text,,背包已满，已自动一键出售道具!,null
12639,Text,,实装碰撞体:,null
12640,Text,,连续击打,null
12641,Text,,(宝宝),null
12642,Text,,(变异宝宝),null
12643,Text,,抓捕难度:,null
12644,Text,,千载难逢,null
12645,Text,,百不一遇,null
12646,Text,,一般,null
12647,Text,,容易,null
12648,Text,,大众,null
12649,Text,,优秀,null
12650,Text,,百里挑一,null
12651,Text,,万众瞩目,null
12652,Text,,万,null
12653,Text,,播放受击特效PlayHitEffect:,null
12654,Text,,请添加NPC对应 {funtionOpenConfig.Name},null
12655,Text,,史诗,null
12656,Text,,只能存放非绑定的角色装备！,null
12657,Text,,<color=#ACFF23FF>此属性可出现的装备部位：\n,null
12658,Text,,消耗{itemConfig.ItemName}X{iteminfo[1]}兑换{petConfig.PetName},null
12659,Text,,最低攻击,null
12660,Text,,最高攻击,null
12661,Text,,最低防御,null
12662,Text,,最高防御,null
12663,Text,,最低魔防,null
12664,Text,,最高魔防,null
12665,Text,,当前附加 {proName}:,null
12666,Text,,当前附加技能,null
12667,Text,,防御,null
12668,Text,,暴击,null
12669,Text,,命中,null
12670,Text,,闪避,null
12671,Text,,伤害加成,null
12672,Text,,伤害减免,null
12673,Text,,移动速度,null
12674,Text,,提升,null
12675,Text,,套装效果，附加技能：,null
12676,Text,,隐藏技能：,null
12677,Text,,附魔属性: {GetAttributeName(hideProList.HideID)} + ,null
12678,Text,,附魔属性: {GetAttributeName(hideProList.HideID)} + {hideProList.HideValue},null
12679,Text,,{canTransf}增幅: {proName} + ,null
